Timestamp,Host__Network__In__Bytes
2021-04-14T10:21:34.859Z,3323358
2021-04-14T10:21:24.859Z,3619402
2021-04-14T10:21:14.862Z,5022413
2021-04-14T10:21:04.859Z,2493317
2021-04-14T10:20:54.859Z,4075995
2021-04-14T10:20:44.861Z,11410111
2021-04-14T10:20:34.860Z,6681062
2021-04-14T10:20:24.859Z,4147257
2021-04-14T10:20:14.859Z,4599811
2021-04-14T10:20:04.860Z,2357415
2021-04-14T10:19:54.859Z,6002447
2021-04-14T10:19:44.859Z,4711986
2021-04-14T10:19:34.860Z,2355705
2021-04-14T10:19:24.859Z,3720229
2021-04-14T10:19:14.859Z,5003428
2021-04-14T10:19:04.859Z,7474684
2021-04-14T10:18:54.859Z,3079891
2021-04-14T10:18:44.859Z,3006092
2021-04-14T10:18:34.859Z,5079211
2021-04-14T10:18:24.859Z,8524088
2021-04-14T10:18:14.859Z,2435943
2021-04-14T10:18:04.859Z,1738712
2021-04-14T10:17:54.859Z,3551531
2021-04-14T10:17:44.865Z,1780750
2021-04-14T10:17:34.859Z,1238360
2021-04-14T10:17:24.859Z,1901134
2021-04-14T10:17:14.859Z,4314725
2021-04-14T10:17:04.859Z,4620302
2021-04-14T10:16:54.861Z,1372864
2021-04-14T10:16:44.859Z,1298217
2021-04-14T10:16:34.859Z,5753590
2021-04-14T10:16:24.859Z,11572336
2021-04-14T10:16:14.859Z,5304405
2021-04-14T10:16:04.859Z,1268936
2021-04-14T10:15:54.859Z,3123762
2021-04-14T10:15:44.859Z,12507539
2021-04-14T10:15:34.859Z,45706913
2021-04-14T10:15:24.859Z,3051545
2021-04-14T10:15:14.859Z,1287859
2021-04-14T10:15:04.860Z,669487
2021-04-14T10:14:54.859Z,792036
2021-04-14T10:14:44.859Z,675649
2021-04-14T10:14:34.859Z,1277533
2021-04-14T10:14:24.859Z,709980
2021-04-14T10:14:14.859Z,6984558
2021-04-14T10:14:04.859Z,1949705
2021-04-14T10:13:54.859Z,1300633
2021-04-14T10:13:44.859Z,1309864
2021-04-14T10:13:34.859Z,830488
2021-04-14T10:13:24.869Z,3506126
2021-04-14T10:13:14.859Z,3702062
2021-04-14T10:13:04.859Z,3135289
2021-04-14T10:12:54.859Z,1481589
2021-04-14T10:12:44.862Z,1620915
2021-04-14T10:12:34.860Z,2426586
2021-04-14T10:12:24.860Z,4544549
2021-04-14T10:12:14.859Z,10676265
2021-04-14T10:12:04.860Z,9941024
2021-04-14T10:11:54.862Z,6970500
2021-04-14T10:11:44.860Z,7752187
2021-04-14T10:11:34.859Z,4146275
2021-04-14T10:11:24.859Z,2868160
2021-04-14T10:11:14.859Z,3343328
2021-04-14T10:11:04.859Z,2086779
2021-04-14T10:10:54.859Z,849320
2021-04-14T10:10:44.860Z,4072122
2021-04-14T10:10:34.859Z,3213196
2021-04-14T10:10:24.859Z,4206018
2021-04-14T10:10:14.859Z,6351683
2021-04-14T10:10:04.860Z,868573
2021-04-14T10:09:54.859Z,8142942
2021-04-14T10:09:44.859Z,2010870
2021-04-14T10:09:34.859Z,5083612
2021-04-14T10:09:24.859Z,3131933
2021-04-14T10:09:14.859Z,2962226
2021-04-14T10:09:04.859Z,2879041
2021-04-14T10:08:54.859Z,951380
2021-04-14T10:08:44.859Z,3082475
2021-04-14T10:08:34.866Z,1492650
2021-04-14T10:08:24.860Z,3351714
2021-04-14T10:08:14.859Z,3602131
2021-04-14T10:08:04.859Z,6376315
2021-04-14T10:07:54.859Z,10254515
2021-04-14T10:07:44.860Z,3319417
2021-04-14T10:07:34.860Z,1827451
2021-04-14T10:07:24.859Z,2882617
2021-04-14T10:07:14.859Z,15742868
2021-04-14T10:07:04.859Z,31010912
2021-04-14T10:06:54.859Z,3199201
2021-04-14T10:06:44.859Z,3494580
2021-04-14T10:06:34.859Z,1288299
2021-04-14T10:06:24.860Z,2171347
2021-04-14T10:06:14.859Z,4382854
2021-04-14T10:06:04.859Z,2812644
2021-04-14T10:05:54.859Z,2622468
2021-04-14T10:05:44.859Z,6834179
2021-04-14T10:05:34.866Z,6212875
2021-04-14T10:05:24.859Z,3666082
2021-04-14T10:05:14.859Z,3821544
2021-04-14T10:05:04.859Z,2090146
2021-04-14T10:04:54.859Z,1332743
2021-04-14T10:04:44.859Z,2991503
2021-04-14T10:04:34.859Z,711145
2021-04-14T10:04:24.859Z,5527137
2021-04-14T10:04:14.859Z,7513253
2021-04-14T10:04:04.859Z,7995164
2021-04-14T10:03:54.859Z,2879065
2021-04-14T10:03:44.859Z,3006328
2021-04-14T10:03:34.859Z,1138400
2021-04-14T10:03:24.859Z,1815068
2021-04-14T10:03:14.859Z,2424759
2021-04-14T10:03:04.859Z,733741
2021-04-14T10:02:54.859Z,1275078
2021-04-14T10:02:44.859Z,2636928
2021-04-14T10:02:34.859Z,1142465
2021-04-14T10:02:24.860Z,2926140
2021-04-14T10:02:14.859Z,5223403
2021-04-14T10:02:04.859Z,4464028
2021-04-14T10:01:54.859Z,1240060
2021-04-14T10:01:44.860Z,2405161
2021-04-14T10:01:34.859Z,2496899
2021-04-14T10:01:24.859Z,1189453
2021-04-14T10:01:14.859Z,2991835
2021-04-14T10:01:04.859Z,4836204
2021-04-14T10:00:54.859Z,1111158
2021-04-14T10:00:44.859Z,2239637
2021-04-14T10:00:34.859Z,3280932
2021-04-14T10:00:24.859Z,1358712
2021-04-14T10:00:14.859Z,1882012
2021-04-14T10:00:04.859Z,4914771
2021-04-14T09:59:54.859Z,2967473
2021-04-14T09:59:44.859Z,205000
2021-04-14T09:59:34.862Z,3243517
2021-04-14T09:59:24.859Z,414235
2021-04-14T09:59:14.859Z,3984974
2021-04-14T09:59:04.859Z,7144007
2021-04-14T09:58:54.859Z,3338241
2021-04-14T09:58:44.859Z,1796347
2021-04-14T09:58:34.860Z,1731539
2021-04-14T09:58:24.859Z,1231664
2021-04-14T09:58:14.859Z,2907658
2021-04-14T09:58:04.861Z,1635807
2021-04-14T09:57:54.861Z,2622995
2021-04-14T09:57:44.860Z,731508
2021-04-14T09:57:34.860Z,3922936
2021-04-14T09:57:24.859Z,1069022
2021-04-14T09:57:14.860Z,151206
2021-04-14T09:57:04.859Z,1759167
2021-04-14T09:56:54.859Z,4096342
2021-04-14T09:56:44.859Z,101210
2021-04-14T09:56:34.859Z,121973
2021-04-14T09:56:24.859Z,127671
2021-04-14T09:56:14.859Z,149382
2021-04-14T09:56:04.862Z,3833219
2021-04-14T09:55:54.859Z,221419
2021-04-14T09:55:44.860Z,75049
2021-04-14T09:55:34.859Z,5964771
2021-04-14T09:55:24.859Z,215944
2021-04-14T09:55:14.860Z,224749
2021-04-14T09:55:04.860Z,109440
2021-04-14T09:54:54.859Z,815655
2021-04-14T09:54:44.859Z,103147
2021-04-14T09:54:34.859Z,93846
2021-04-14T09:54:24.859Z,2479025
2021-04-14T09:54:14.859Z,2055640
2021-04-14T09:54:04.859Z,1239444
2021-04-14T09:53:54.859Z,1375426
2021-04-14T09:53:44.859Z,150329
2021-04-14T09:53:34.859Z,101802
2021-04-14T09:53:24.859Z,220305
2021-04-14T09:53:14.859Z,175033
2021-04-14T09:53:04.859Z,9168639
2021-04-14T09:52:54.859Z,375961
2021-04-14T09:52:44.859Z,7774978
2021-04-14T09:52:34.859Z,24285520
2021-04-14T09:52:24.859Z,47922414
2021-04-14T09:52:14.860Z,23311526
2021-04-14T09:52:04.859Z,1697658
2021-04-14T09:51:54.864Z,136429
2021-04-14T09:51:44.859Z,238634
2021-04-14T09:51:34.859Z,84619
2021-04-14T09:51:24.859Z,126262
2021-04-14T09:51:14.859Z,188882
2021-04-14T09:51:04.859Z,42957211
2021-04-14T09:50:54.859Z,2433174
2021-04-14T09:50:44.860Z,82253
2021-04-14T09:50:34.859Z,1043542
2021-04-14T09:50:24.859Z,158679
2021-04-14T09:50:14.859Z,5569893
2021-04-14T09:50:04.859Z,124772
2021-04-14T09:49:54.859Z,1262700
2021-04-14T09:49:44.859Z,680486
2021-04-14T09:49:34.860Z,120725
2021-04-14T09:49:24.859Z,2102118
2021-04-14T09:49:14.859Z,488892
2021-04-14T09:49:04.859Z,837436
2021-04-14T09:48:54.860Z,4003991
2021-04-14T09:48:44.859Z,7794942
2021-04-14T09:48:34.859Z,3539058
2021-04-14T09:48:24.859Z,3459106
2021-04-14T09:48:14.859Z,3583206
2021-04-14T09:48:04.859Z,9985022
2021-04-14T09:47:54.859Z,3080015
2021-04-14T09:47:44.860Z,5805515
2021-04-14T09:47:34.859Z,3129362
2021-04-14T09:47:24.859Z,3150411
2021-04-14T09:47:14.859Z,2976931
2021-04-14T09:47:04.859Z,1668127
2021-04-14T09:46:54.859Z,2156588
2021-04-14T09:46:44.860Z,2325124
2021-04-14T09:46:34.859Z,81706
2021-04-14T09:46:24.859Z,184566
2021-04-14T09:46:14.860Z,2318306
2021-04-14T09:46:04.859Z,2012461
2021-04-14T09:45:54.860Z,1981722
2021-04-14T09:45:44.859Z,80617
2021-04-14T09:45:34.861Z,84721
2021-04-14T09:45:24.859Z,998010
2021-04-14T09:45:14.859Z,9895919
2021-04-14T09:45:04.859Z,2775009
2021-04-14T09:44:54.859Z,1594840
2021-04-14T09:44:44.859Z,1986091
2021-04-14T09:44:34.860Z,79683
2021-04-14T09:44:24.859Z,3947610
2021-04-14T09:44:14.859Z,2483400
2021-04-14T09:44:04.860Z,436130
2021-04-14T09:43:54.859Z,6397707
2021-04-14T09:43:44.859Z,285629
2021-04-14T09:43:34.859Z,6062026
2021-04-14T09:43:24.859Z,618816
2021-04-14T09:43:14.859Z,1170351
2021-04-14T09:43:04.859Z,130816
2021-04-14T09:42:54.859Z,233911
2021-04-14T09:42:44.860Z,85640
2021-04-14T09:42:34.860Z,5839329
2021-04-14T09:42:24.859Z,1921211
2021-04-14T09:42:14.860Z,92824
2021-04-14T09:42:04.860Z,1705814
2021-04-14T09:41:54.859Z,154122
2021-04-14T09:41:44.859Z,116813
2021-04-14T09:41:34.859Z,4087739
2021-04-14T09:41:24.866Z,2838645
2021-04-14T09:41:14.859Z,145659
2021-04-14T09:41:04.859Z,130014
2021-04-14T09:40:54.859Z,1669601
2021-04-14T09:40:44.859Z,1157697
2021-04-14T09:40:34.859Z,223361
2021-04-14T09:40:24.859Z,1996220
2021-04-14T09:40:14.859Z,2686958
2021-04-14T09:40:04.860Z,476143
2021-04-14T09:39:54.859Z,1998022
2021-04-14T09:39:44.859Z,17763142
2021-04-14T09:39:34.859Z,436350
2021-04-14T09:39:24.859Z,184548
2021-04-14T09:39:14.860Z,1203588
2021-04-14T09:39:04.859Z,13850347
2021-04-14T09:38:54.859Z,5996055
2021-04-14T09:38:44.859Z,4232167
2021-04-14T09:38:34.859Z,3119651
2021-04-14T09:38:24.859Z,161432
2021-04-14T09:38:14.859Z,167807
2021-04-14T09:38:04.859Z,5812395
2021-04-14T09:37:54.859Z,1590918
2021-04-14T09:37:44.859Z,3940801
2021-04-14T09:37:34.859Z,81043
2021-04-14T09:37:24.859Z,1738017
2021-04-14T09:37:14.859Z,430099
2021-04-14T09:37:04.859Z,4943090
2021-04-14T09:36:54.859Z,10275627
2021-04-14T09:36:44.859Z,9530381
2021-04-14T09:36:34.859Z,6571803
2021-04-14T09:36:24.859Z,12642064
2021-04-14T09:36:14.859Z,7273143
2021-04-14T09:36:04.860Z,6693009
2021-04-14T09:35:54.859Z,7346177
2021-04-14T09:35:44.859Z,4456428
2021-04-14T09:35:34.859Z,87638
2021-04-14T09:35:24.859Z,170850
2021-04-14T09:35:14.860Z,143567
2021-04-14T09:35:04.861Z,168941
2021-04-14T09:34:54.859Z,191497
2021-04-14T09:34:44.859Z,150657
2021-04-14T09:34:34.859Z,240734
2021-04-14T09:34:24.859Z,4201622
2021-04-14T09:34:14.859Z,3027591
2021-04-14T09:34:04.861Z,3728466
2021-04-14T09:33:54.859Z,5940303
2021-04-14T09:33:44.860Z,4607503
2021-04-14T09:33:34.859Z,6711131
2021-04-14T09:33:24.859Z,4165292
2021-04-14T09:33:14.859Z,3619570
2021-04-14T09:33:04.859Z,11457653
2021-04-14T09:32:54.859Z,4429733
2021-04-14T09:32:44.859Z,2382006
2021-04-14T09:32:34.859Z,147300
2021-04-14T09:32:24.859Z,198957
2021-04-14T09:32:14.860Z,9112676
2021-04-14T09:32:04.859Z,1694010
2021-04-14T09:31:54.859Z,190042
2021-04-14T09:31:44.860Z,199341
2021-04-14T09:31:34.859Z,83730
2021-04-14T09:31:24.859Z,1086951
2021-04-14T09:31:14.860Z,5660084
2021-04-14T09:31:04.859Z,1903651
2021-04-14T09:30:54.859Z,11984460
2021-04-14T09:30:44.859Z,46125420
2021-04-14T09:30:34.859Z,38746902
2021-04-14T09:30:24.859Z,8319712
2021-04-14T09:30:14.859Z,6308181
2021-04-14T09:30:04.859Z,1798636
2021-04-14T09:29:54.860Z,5757972
2021-04-14T09:29:44.859Z,1903458
2021-04-14T09:29:34.864Z,1892322
2021-04-14T09:29:24.859Z,1841524
2021-04-14T09:29:14.859Z,1787281
2021-04-14T09:29:04.859Z,1492567
2021-04-14T09:28:54.859Z,8058637
2021-04-14T09:28:44.859Z,184365
2021-04-14T09:28:34.859Z,89956
2021-04-14T09:28:24.860Z,947152
2021-04-14T09:28:14.859Z,1411525
2021-04-14T09:28:04.859Z,570778
2021-04-14T09:27:54.859Z,1597014
2021-04-14T09:27:44.859Z,1388528
2021-04-14T09:27:34.859Z,81935
2021-04-14T09:27:24.860Z,981191
2021-04-14T09:27:14.860Z,6451244
2021-04-14T09:27:04.859Z,12823954
2021-04-14T09:26:54.859Z,3178424
2021-04-14T09:26:44.859Z,2095564
2021-04-14T09:26:34.859Z,225491
2021-04-14T09:26:24.859Z,1044367
2021-04-14T09:26:14.859Z,920958
2021-04-14T09:26:04.860Z,179519
2021-04-14T09:25:54.859Z,593938
2021-04-14T09:25:44.859Z,4330575
2021-04-14T09:25:34.860Z,4218579
2021-04-14T09:25:24.859Z,758969
2021-04-14T09:25:14.859Z,4476430
2021-04-14T09:25:04.859Z,248568
2021-04-14T09:24:54.860Z,178959
2021-04-14T09:24:44.859Z,333288
2021-04-14T09:24:34.859Z,182881
2021-04-14T09:24:24.859Z,342644
2021-04-14T09:24:14.859Z,81809
2021-04-14T09:24:04.859Z,426976
2021-04-14T09:23:54.859Z,446430
2021-04-14T09:23:44.859Z,1882139
2021-04-14T09:23:34.860Z,188588
2021-04-14T09:23:24.860Z,394629
2021-04-14T09:23:14.859Z,136365
2021-04-14T09:23:04.859Z,423158
2021-04-14T09:22:54.859Z,44154838
2021-04-14T09:22:44.859Z,1595369
2021-04-14T09:22:34.859Z,392689
2021-04-14T09:22:24.859Z,232655
2021-04-14T09:22:14.859Z,2257112
2021-04-14T09:22:04.861Z,1997143
2021-04-14T09:21:54.859Z,1929319
2021-04-14T09:21:44.859Z,4142794
2021-04-14T09:21:34.859Z,894768
2021-04-14T09:21:24.859Z,139084
2021-04-14T09:21:14.859Z,412318
2021-04-14T09:21:04.859Z,2052677
2021-04-14T09:20:54.859Z,4327248
2021-04-14T09:20:44.859Z,5041795
2021-04-14T09:20:34.859Z,5139441
2021-04-14T09:20:24.860Z,4306978
2021-04-14T09:20:14.859Z,3873878
2021-04-14T09:20:04.860Z,3817266
2021-04-14T09:19:54.859Z,14648976
2021-04-14T09:19:44.859Z,3251363
2021-04-14T09:19:34.860Z,3680977
2021-04-14T09:19:24.860Z,3586702
2021-04-14T09:19:14.859Z,4425465
2021-04-14T09:19:04.859Z,5315149
2021-04-14T09:18:54.859Z,598659
2021-04-14T09:18:44.859Z,6849906
2021-04-14T09:18:34.859Z,2399713
2021-04-14T09:18:24.859Z,3180028
2021-04-14T09:18:14.859Z,913731
2021-04-14T09:18:04.859Z,181257
2021-04-14T09:17:54.860Z,604258
2021-04-14T09:17:44.859Z,82799
2021-04-14T09:17:34.859Z,3267322
2021-04-14T09:17:24.859Z,1025466
2021-04-14T09:17:14.859Z,4214424
2021-04-14T09:17:04.859Z,2605074
2021-04-14T09:16:54.859Z,139290
2021-04-14T09:16:44.860Z,12339565
2021-04-14T09:16:34.866Z,3178516
2021-04-14T09:16:24.859Z,2829995
2021-04-14T09:16:14.860Z,171665
2021-04-14T09:16:04.859Z,291704
2021-04-14T09:15:54.859Z,505610
2021-04-14T09:15:44.859Z,176395
2021-04-14T09:15:34.859Z,2887951
2021-04-14T09:15:24.859Z,2142597
2021-04-14T09:15:14.859Z,111869
2021-04-14T09:15:04.859Z,81189
2021-04-14T09:14:54.859Z,567479
2021-04-14T09:14:44.859Z,260932
2021-04-14T09:14:34.859Z,3234336
2021-04-14T09:14:24.859Z,364404
2021-04-14T09:14:14.859Z,242981
2021-04-14T09:14:04.859Z,142658
2021-04-14T09:13:54.859Z,2270431
2021-04-14T09:13:44.859Z,2266862
2021-04-14T09:13:34.860Z,5810137
2021-04-14T09:13:24.859Z,152307
2021-04-14T09:13:14.859Z,206566
2021-04-14T09:13:04.860Z,6353196
2021-04-14T09:12:54.860Z,137241
2021-04-14T09:12:44.859Z,121499
2021-04-14T09:12:34.859Z,118764
2021-04-14T09:12:24.861Z,693984
2021-04-14T09:12:14.859Z,132524
2021-04-14T09:12:04.859Z,1686964
2021-04-14T09:11:54.859Z,7372361
2021-04-14T09:11:44.859Z,133749
2021-04-14T09:11:34.859Z,79742
2021-04-14T09:11:24.860Z,234718
2021-04-14T09:11:14.859Z,12414898
2021-04-14T09:11:04.859Z,84072
2021-04-14T09:10:54.859Z,165401
2021-04-14T09:10:44.859Z,347959
2021-04-14T09:10:34.859Z,1191844
2021-04-14T09:10:24.859Z,2341198
2021-04-14T09:10:14.859Z,484978
2021-04-14T09:10:04.862Z,1935469
2021-04-14T09:09:54.859Z,2633252
2021-04-14T09:09:44.859Z,19731196
2021-04-14T09:09:34.860Z,116884
2021-04-14T09:09:24.859Z,699252
2021-04-14T09:09:14.859Z,9320462
2021-04-14T09:09:04.859Z,234605
2021-04-14T09:08:54.861Z,146738
2021-04-14T09:08:44.859Z,144635
2021-04-14T09:08:34.860Z,118198
2021-04-14T09:08:24.859Z,22600592
2021-04-14T09:08:14.859Z,768950
2021-04-14T09:08:04.859Z,1101173
2021-04-14T09:07:54.860Z,871938
2021-04-14T09:07:44.859Z,261937
2021-04-14T09:07:34.859Z,247396
2021-04-14T09:07:24.860Z,8914442
2021-04-14T09:07:14.859Z,11110740
2021-04-14T09:07:04.859Z,2335299
2021-04-14T09:06:54.859Z,502959
2021-04-14T09:06:44.859Z,233191
2021-04-14T09:06:34.860Z,182116
2021-04-14T09:06:24.860Z,436499
2021-04-14T09:06:14.859Z,385169
2021-04-14T09:06:04.862Z,477049
2021-04-14T09:05:54.859Z,2357225
2021-04-14T09:05:44.859Z,2301297
2021-04-14T09:05:34.870Z,12316292
2021-04-14T09:05:24.859Z,4440367
2021-04-14T09:05:14.859Z,5549268
2021-04-14T09:05:04.859Z,5012857
2021-04-14T09:04:54.859Z,6359572
2021-04-14T09:04:44.864Z,4491036
2021-04-14T09:04:34.859Z,4225627
2021-04-14T09:04:24.859Z,128987
2021-04-14T09:04:14.860Z,163409
2021-04-14T09:04:04.859Z,242990
2021-04-14T09:03:54.859Z,153205
2021-04-14T09:03:44.859Z,166203
2021-04-14T09:03:34.859Z,3014504
2021-04-14T09:03:24.859Z,3943733
2021-04-14T09:03:14.859Z,2468229
2021-04-14T09:03:04.859Z,124934
2021-04-14T09:02:54.859Z,145176
2021-04-14T09:02:44.859Z,3720743
2021-04-14T09:02:34.859Z,1523905
2021-04-14T09:02:24.859Z,152314
2021-04-14T09:02:14.859Z,4224583
2021-04-14T09:02:04.865Z,3329038
2021-04-14T09:01:54.859Z,154952
2021-04-14T09:01:44.859Z,97027
2021-04-14T09:01:34.859Z,118428
2021-04-14T09:01:24.859Z,132518
2021-04-14T09:01:14.859Z,207735
2021-04-14T09:01:04.859Z,1403516
2021-04-14T09:00:54.859Z,1928265
2021-04-14T09:00:44.859Z,83684
2021-04-14T09:00:34.859Z,43437869
2021-04-14T09:00:24.859Z,176678
2021-04-14T09:00:14.859Z,1606988
2021-04-14T09:00:04.862Z,2540743
2021-04-14T08:59:54.859Z,678168
2021-04-14T08:59:44.859Z,5620091
2021-04-14T08:59:34.859Z,79931
2021-04-14T08:59:24.859Z,174594
2021-04-14T08:59:14.859Z,143567
2021-04-14T08:59:04.860Z,104430
2021-04-14T08:58:54.859Z,174531
2021-04-14T08:58:44.860Z,156547
2021-04-14T08:58:34.859Z,85038
2021-04-14T08:58:24.859Z,224286
2021-04-14T08:58:14.859Z,3501198
2021-04-14T08:58:04.859Z,140346
2021-04-14T08:57:54.859Z,188954
2021-04-14T08:57:44.859Z,1873390
2021-04-14T08:57:34.859Z,189628
2021-04-14T08:57:24.859Z,167502
2021-04-14T08:57:14.859Z,5586013
2021-04-14T08:57:04.860Z,10718902
2021-04-14T08:56:54.859Z,227320
2021-04-14T08:56:44.859Z,1582916
2021-04-14T08:56:34.859Z,79100
2021-04-14T08:56:24.859Z,1681987
2021-04-14T08:56:14.860Z,723047
2021-04-14T08:56:04.862Z,1330580
2021-04-14T08:55:54.859Z,1061087
2021-04-14T08:55:44.860Z,10118162
2021-04-14T08:55:34.859Z,4477519
2021-04-14T08:55:24.859Z,4022177
2021-04-14T08:55:14.859Z,3781426
2021-04-14T08:55:04.859Z,5341327
2021-04-14T08:54:54.859Z,389027
2021-04-14T08:54:44.859Z,10519007
2021-04-14T08:54:34.859Z,1906155
2021-04-14T08:54:24.859Z,12518165
2021-04-14T08:54:14.859Z,7132057
2021-04-14T08:54:04.859Z,42422797
2021-04-14T08:53:54.859Z,6238467
2021-04-14T08:53:44.859Z,1738110
2021-04-14T08:53:34.860Z,1578087
2021-04-14T08:53:24.859Z,244483
2021-04-14T08:53:14.859Z,2114363
2021-04-14T08:53:04.859Z,5429886
2021-04-14T08:52:54.859Z,1265751
2021-04-14T08:52:44.859Z,3337920
2021-04-14T08:52:34.859Z,130347
2021-04-14T08:52:24.859Z,183411
2021-04-14T08:52:14.859Z,150871
2021-04-14T08:52:04.860Z,2113035
2021-04-14T08:51:54.859Z,1887283
2021-04-14T08:51:44.859Z,633063
2021-04-14T08:51:34.859Z,188399
2021-04-14T08:51:24.860Z,1432014
2021-04-14T08:51:14.862Z,1308130
2021-04-14T08:51:04.859Z,6985268
2021-04-14T08:50:54.859Z,993567
2021-04-14T08:50:44.859Z,1064045
2021-04-14T08:50:34.859Z,1438364
2021-04-14T08:50:24.860Z,1604632
2021-04-14T08:50:14.859Z,1020486
2021-04-14T08:50:04.859Z,6909198
2021-04-14T08:49:54.859Z,214333
2021-04-14T08:49:44.860Z,200404
2021-04-14T08:49:34.859Z,82494
2021-04-14T08:49:24.859Z,3191970
2021-04-14T08:49:14.862Z,1238458
2021-04-14T08:49:04.859Z,89896
2021-04-14T08:48:54.859Z,3825353
2021-04-14T08:48:44.859Z,2215453
2021-04-14T08:48:34.859Z,83103
2021-04-14T08:48:24.859Z,155566
2021-04-14T08:48:14.859Z,120592
2021-04-14T08:48:04.859Z,91011
2021-04-14T08:47:54.859Z,132879
2021-04-14T08:47:44.859Z,2243737
2021-04-14T08:47:34.859Z,2014646
2021-04-14T08:47:24.860Z,1352985
2021-04-14T08:47:14.859Z,434468
2021-04-14T08:47:04.859Z,843376
2021-04-14T08:46:54.859Z,2338698
2021-04-14T08:46:44.859Z,1781731
2021-04-14T08:46:34.859Z,1016966
2021-04-14T08:46:24.859Z,2313611
2021-04-14T08:46:14.859Z,2405384
2021-04-14T08:46:04.871Z,5952889
2021-04-14T08:45:54.860Z,4450244
2021-04-14T08:45:44.859Z,8743534
2021-04-14T08:45:34.860Z,3468056
2021-04-14T08:45:24.859Z,3463381
2021-04-14T08:45:14.861Z,9049499
2021-04-14T08:45:04.859Z,467378
2021-04-14T08:44:54.859Z,4233582
2021-04-14T08:44:44.860Z,1035527
2021-04-14T08:44:34.859Z,1919566
2021-04-14T08:44:24.872Z,872804
2021-04-14T08:44:14.859Z,403461
2021-04-14T08:44:04.859Z,1683234
2021-04-14T08:43:54.859Z,5721718
2021-04-14T08:43:44.859Z,2784456
2021-04-14T08:43:34.859Z,6375919
2021-04-14T08:43:24.859Z,8156920
2021-04-14T08:43:14.860Z,101522
2021-04-14T08:43:04.859Z,2421413
2021-04-14T08:42:54.859Z,286133
2021-04-14T08:42:44.859Z,926768
2021-04-14T08:42:34.859Z,808040
2021-04-14T08:42:24.859Z,961661
2021-04-14T08:42:14.859Z,4223355
2021-04-14T08:42:04.867Z,11160389
2021-04-14T08:41:54.861Z,6590574
2021-04-14T08:41:44.860Z,9109763
2021-04-14T08:41:34.859Z,2512400
2021-04-14T08:41:24.859Z,1806449
2021-04-14T08:41:14.859Z,9294805
2021-04-14T08:41:04.859Z,119588
2021-04-14T08:40:54.859Z,2399544
2021-04-14T08:40:44.870Z,964119
2021-04-14T08:40:34.859Z,91849
2021-04-14T08:40:24.859Z,4276836
2021-04-14T08:40:14.859Z,168206
2021-04-14T08:40:04.859Z,5801924
2021-04-14T08:39:54.859Z,2915424
2021-04-14T08:39:44.859Z,1304248
2021-04-14T08:39:34.859Z,1722514
2021-04-14T08:39:24.860Z,126506
2021-04-14T08:39:14.859Z,431298
2021-04-14T08:39:04.859Z,5847248
2021-04-14T08:38:54.859Z,147098
2021-04-14T08:38:44.859Z,134833
2021-04-14T08:38:34.859Z,120395
2021-04-14T08:38:24.859Z,1024453
2021-04-14T08:38:14.859Z,1390218
2021-04-14T08:38:04.859Z,175237
2021-04-14T08:37:54.860Z,1146093
2021-04-14T08:37:44.859Z,2167203
2021-04-14T08:37:34.859Z,2580175
2021-04-14T08:37:24.859Z,7956273
2021-04-14T08:37:14.860Z,8725066
2021-04-14T08:37:04.859Z,7421929
2021-04-14T08:36:54.859Z,9271076
2021-04-14T08:36:44.860Z,12392652
2021-04-14T08:36:34.860Z,6825394
2021-04-14T08:36:24.859Z,6741050
2021-04-14T08:36:14.859Z,6900059
2021-04-14T08:36:04.859Z,7145410
2021-04-14T08:35:54.871Z,7851607
2021-04-14T08:35:44.860Z,6991816
2021-04-14T08:35:34.859Z,11912011
2021-04-14T08:35:24.859Z,12352980
2021-04-14T08:35:14.860Z,6779439
2021-04-14T08:35:04.859Z,7345111
2021-04-14T08:34:54.860Z,3870369
2021-04-14T08:34:44.859Z,2101440
2021-04-14T08:34:34.860Z,98055
2021-04-14T08:34:24.859Z,179577
2021-04-14T08:34:14.859Z,188364
2021-04-14T08:34:04.859Z,82905
2021-04-14T08:33:54.859Z,174357
2021-04-14T08:33:44.859Z,3364461
2021-04-14T08:33:34.860Z,1030382
2021-04-14T08:33:24.860Z,205293
2021-04-14T08:33:14.859Z,126702
2021-04-14T08:33:04.860Z,90468
2021-04-14T08:32:54.860Z,134562
2021-04-14T08:32:44.859Z,123305
2021-04-14T08:32:34.859Z,80820
2021-04-14T08:32:24.859Z,282519
2021-04-14T08:32:14.859Z,280110
2021-04-14T08:32:04.859Z,5387920
2021-04-14T08:31:54.859Z,2110249
2021-04-14T08:31:44.860Z,150904
2021-04-14T08:31:34.859Z,70967572
2021-04-14T08:31:24.859Z,13475422
2021-04-14T08:31:14.860Z,788530
2021-04-14T08:31:04.859Z,2176873
2021-04-14T08:30:54.859Z,3415819
2021-04-14T08:30:44.859Z,1198921
2021-04-14T08:30:34.860Z,1027147
2021-04-14T08:30:24.860Z,171511
2021-04-14T08:30:14.859Z,135482
2021-04-14T08:30:04.860Z,574304
2021-04-14T08:29:54.859Z,2845695
2021-04-14T08:29:44.859Z,4868609
2021-04-14T08:29:34.859Z,1485592
2021-04-14T08:29:24.859Z,1669479
2021-04-14T08:29:14.860Z,6908531
2021-04-14T08:29:04.859Z,2476313
2021-04-14T08:28:54.860Z,13593252
